Order_ID,Customer_ID,Restaurant_ID,Order_Date,City,Order_Value,Payment_Method,Rating,Delivery_Time(min)
O2280,C358,R286,2024-08-03,Pune,909.4,Net Banking,5,50
O2281,C787,R341,2024-05-12,Delhi,173.62,UPI,3,52
O2282,C598,R333,2024-03-26,Bangalore,457.44,COD,3,26
O2283,C577,R222,2023-10-15,Chennai,993.7,Debit Card,5,45
O2284,C310,R325,2023-03-01,Delhi,1302.85,Credit Card,4,50
O2285,C718,R259,2023-01-03,Hyderabad,1383.78,Net Banking,5,44
O2286,C176,R339,2023-03-19,Chennai,800.59,Net Banking,2,58
O2287,C843,R340,2024-03-13,Bangalore,863.66,Credit Card,2,18
O2288,C375,R299,2024-05-27,Pune,1266.27,Net Banking,1,16
O2289,C201,R302,2023-07-25,Hyderabad,852.67,COD,3,58
O2290,C471,R333,2024-09-16,Chennai,823.6,Net Banking,4,27
O2291,C136,R262,2023-02-17,Bangalore,1367.12,UPI,5,40
O2292,C668,R237,2024-05-03,Mumbai,1205.91,Debit Card,2,43
O2293,C828,R327,2024-08-11,Bangalore,1372.7,COD,3,50
O2294,C787,R249,2024-02-01,Mumbai,405.55,Credit Card,3,42
O2295,C201,R239,2023-09-26,Mumbai,834.13,Debit Card,4,22
O2296,C200,R207,2023-09-16,Chennai,1279.46,COD,4,19
O2297,C768,R207,2024-01-13,Bangalore,255.61,Debit Card,4,46
O2298,C843,R303,2023-07-16,Bangalore,1212.53,Net Banking,4,44
O2299,C487,R233,2024-09-16,Mumbai,356.16,Credit Card,2,28
O2300,C512,R256,2023-07-10,Delhi,1231.37,Credit Card,4,57
O2301,C368,R221,2024-10-11,Hyderabad,956.8,UPI,3,24
O2302,C825,R286,2023-10-15,Pune,370.53,Net Banking,3,24
O2303,C635,R239,2023-10-16,Bangalore,762.7,UPI,5,20
O2304,C339,R285,2024-05-23,Hyderabad,1054.67,UPI,3,30
O2305,C349,R332,2023-09-23,Hyderabad,987.39,Net Banking,3,40
O2306,C824,R294,2024-02-29,Delhi,698.15,COD,2,35
O2307,C113,R212,2023-07-03,Hyderabad,1359.11,UPI,3,50
O2308,C371,R227,2024-03-31,Bangalore,826.97,Debit Card,1,55
O2309,C558,R283,2024-07-02,Chennai,808.21,COD,3,56
O2310,C219,R261,2024-02-18,Chennai,187.15,Net Banking,5,44
O2311,C183,R292,2023-07-20,Hyderabad,1390.97,Credit Card,5,19
O2312,C770,R286,2024-02-11,Bangalore,347.96,COD,4,24
O2313,C825,R223,2024-10-07,Bangalore,839.68,UPI,2,45
O2314,C776,R297,2024-06-13,Mumbai,1224.99,Debit Card,5,25
O2315,C827,R206,2023-01-22,Delhi,401.63,Net Banking,1,52
O2316,C557,R236,2023-04-21,Pune,838.32,Credit Card,1,21
O2317,C766,R267,2024-04-23,Mumbai,436.96,Debit Card,4,26
O2318,C417,R285,2024-04-29,Pune,1163.57,Credit Card,2,59
O2319,C654,R332,2023-12-25,Bangalore,890.08,Net Banking,2,55
O2320,C890,R286,2023-01-29,Chennai,1298.37,COD,3,22
O2321,C289,R214,2024-03-28,Mumbai,1352.38,UPI,1,42
O2322,C422,R322,2023-02-05,Hyderabad,1008.23,Net Banking,1,30
O2323,C501,R306,2024-08-27,Hyderabad,1115.55,Debit Card,1,17
O2324,C212,R288,2023-11-24,Pune,868.91,COD,1,51
O2325,C176,R324,2023-02-21,Bangalore,638.2,Credit Card,5,46
O2326,C781,R312,2024-06-02,Chennai,1007.37,COD,2,35
O2327,C881,R336,2023-11-14,Pune,1371.6,COD,3,59
O2328,C438,R349,2024-06-11,Chennai,683.35,Debit Card,5,32
O2329,C178,R306,2024-07-11,Delhi,540.17,UPI,2,25
O2330,C165,R286,2024-05-28,Chennai,643.81,COD,4,22
O2331,C824,R267,2023-08-02,Hyderabad,709.56,COD,1,26
O2332,C492,R214,2024-03-26,Mumbai,202.99,UPI,3,16
O2333,C371,R264,2023-09-20,Mumbai,797.82,UPI,2,55
O2334,C499,R253,2023-09-06,Mumbai,792.04,Credit Card,4,36
O2335,C368,R292,2024-09-29,Chennai,923.82,Credit Card,1,23
O2336,C510,R219,2024-09-30,Hyderabad,607.95,UPI,4,28
O2337,C800,R232,2024-03-11,Chennai,958.35,Net Banking,4,29
O2338,C584,R299,2023-01-19,Bangalore,1329.5,UPI,5,25
O2339,C674,R276,2023-12-17,Hyderabad,1437.66,Credit Card,4,27
O2340,C403,R334,2023-06-02,Hyderabad,917.06,Debit Card,5,42
O2341,C703,R335,2024-05-20,Chennai,159.63,Debit Card,5,39
O2342,C654,R306,2023-12-10,Chennai,1456.93,COD,4,51
O2343,C199,R319,2023-10-11,Mumbai,1088.21,Debit Card,2,20
O2344,C572,R273,2023-06-15,Hyderabad,570.35,Credit Card,4,51
O2345,C314,R210,2024-10-10,Mumbai,306.02,Debit Card,4,47
O2346,C755,R230,2024-09-07,Bangalore,300.79,Net Banking,2,39
O2347,C460,R211,2023-01-12,Delhi,334.84,UPI,1,37
O2348,C891,R323,2023-08-09,Mumbai,163.8,UPI,3,22
O2349,C183,R277,2024-01-15,Chennai,1363.02,Credit Card,1,31
O2350,C737,R295,2023-08-20,Pune,857.08,COD,4,45
O2351,C661,R249,2023-03-07,Delhi,1079.94,UPI,1,40
O2352,C725,R316,2023-10-24,Bangalore,1259.35,Debit Card,3,25
O2353,C357,R216,2024-04-17,Chennai,1208.16,Net Banking,1,44
O2354,C511,R328,2024-08-21,Delhi,1335.65,COD,3,25
O2355,C748,R263,2023-04-24,Chennai,1454.16,COD,1,17
O2356,C292,R331,2023-05-04,Mumbai,714.7,COD,5,54
O2357,C289,R286,2024-08-07,Chennai,1430.47,UPI,4,54
O2358,C556,R215,2024-03-12,Bangalore,1112.61,COD,3,35
O2359,C535,R262,2024-08-03,Pune,198.94,Credit Card,4,49
O2360,C332,R275,2024-05-30,Mumbai,1054.5,Debit Card,5,42
O2361,C349,R284,2024-01-22,Mumbai,1061.4,Net Banking,1,36
O2362,C331,R308,2023-05-29,Bangalore,1368.2,Debit Card,4,56
O2363,C728,R216,2023-08-09,Bangalore,622.1,Credit Card,1,32
O2364,C640,R340,2024-05-17,Delhi,918.88,Credit Card,1,37
O2365,C783,R257,2024-02-14,Pune,117.06,Debit Card,4,40
O2366,C879,R278,2024-06-14,Chennai,564.91,UPI,3,49
O2367,C496,R260,2023-04-25,Delhi,187.14,Credit Card,3,43
O2368,C166,R312,2023-03-10,Chennai,830.62,COD,4,25
O2369,C143,R320,2023-09-04,Chennai,1244.43,Net Banking,3,56
O2370,C346,R233,2024-04-13,Chennai,389.02,Net Banking,2,15
O2371,C850,R269,2024-02-16,Delhi,838.42,Credit Card,1,30
O2372,C534,R216,2024-10-08,Mumbai,385.61,COD,4,39
O2373,C327,R219,2023-02-19,Bangalore,268.96,Debit Card,5,52
O2374,C432,R258,2023-03-29,Mumbai,815.4,Net Banking,4,32
O2375,C586,R268,2024-07-26,Pune,210.81,COD,4,30
O2376,C640,R301,2023-10-01,Delhi,922.3,COD,1,33
O2377,C227,R319,2023-02-08,Pune,143.87,UPI,5,30
O2378,C882,R344,2024-03-29,Bangalore,249.4,Credit Card,1,19
O2379,C551,R256,2024-10-09,Bangalore,870.0,COD,3,41
O2380,C210,R282,2023-11-28,Hyderabad,927.97,Debit Card,4,58
O2381,C825,R328,2023-02-13,Pune,140.58,Net Banking,1,20
O2382,C173,R212,2023-11-10,Mumbai,902.73,UPI,2,48
O2383,C833,R205,2023-09-12,Pune,1273.9,Debit Card,4,30
O2384,C893,R296,2023-12-31,Delhi,1111.24,Net Banking,3,37
O2385,C677,R293,2023-09-28,Bangalore,283.66,Credit Card,1,57
O2386,C727,R309,2023-06-24,Bangalore,929.46,Debit Card,1,58
O2387,C382,R337,2024-09-16,Pune,1041.15,Net Banking,2,46
O2388,C860,R250,2024-07-11,Pune,152.12,UPI,3,57
O2389,C539,R346,2023-03-16,Chennai,1297.49,Net Banking,2,37
O2390,C699,R250,2023-01-30,Pune,1368.77,COD,4,34
O2391,C843,R286,2023-01-11,Chennai,1290.63,UPI,5,33
O2392,C879,R267,2023-05-31,Delhi,1254.48,Debit Card,1,43
O2393,C783,R283,2024-02-12,Delhi,1142.95,Credit Card,2,22
O2394,C352,R241,2024-04-19,Mumbai,986.8,UPI,1,43
O2395,C873,R256,2023-12-12,Pune,1050.08,UPI,1,32
O2396,C613,R261,2023-05-21,Mumbai,1228.95,UPI,2,19
O2397,C848,R206,2023-11-24,Hyderabad,1027.5,Net Banking,1,26
O2398,C663,R311,2024-03-29,Delhi,558.82,COD,3,24
O2399,C356,R225,2024-07-22,Bangalore,626.35,Credit Card,3,51
O2400,C411,R218,2024-10-11,Chennai,1355.88,Credit Card,5,31
O2401,C555,R208,2024-06-18,Hyderabad,123.97,COD,3,46
O2402,C742,R260,2023-04-13,Bangalore,1078.35,Net Banking,2,18
O2403,C368,R219,2024-01-22,Hyderabad,1436.69,Net Banking,3,45
O2404,C576,R305,2023-12-27,Mumbai,1088.72,COD,5,40
O2405,C388,R249,2024-04-06,Mumbai,1491.48,COD,4,26
O2406,C770,R280,2023-05-15,Chennai,1062.56,Debit Card,4,32
O2407,C492,R349,2024-07-01,Delhi,148.11,Net Banking,2,22
O2408,C173,R340,2023-01-15,Chennai,1257.81,UPI,5,46
O2409,C238,R339,2023-01-11,Bangalore,498.48,Credit Card,3,34
O2410,C161,R209,2023-01-01,Hyderabad,724.48,Net Banking,5,54
O2411,C513,R264,2024-03-15,Chennai,536.93,COD,1,27
O2412,C190,R207,2023-01-27,Pune,475.98,UPI,5,37
O2413,C196,R348,2023-11-15,Pune,703.97,Debit Card,3,17
O2414,C859,R221,2024-07-23,Delhi,630.25,Debit Card,2,49
O2415,C809,R217,2023-12-27,Chennai,986.67,UPI,1,53
O2416,C483,R208,2023-07-01,Bangalore,1238.41,UPI,5,35
O2417,C888,R253,2023-03-15,Pune,515.92,COD,4,21
O2418,C100,R225,2024-01-02,Delhi,399.21,COD,3,40
O2419,C598,R293,2023-09-11,Chennai,1033.65,Credit Card,2,37
O2420,C601,R299,2023-05-22,Delhi,1038.45,Credit Card,3,46
O2421,C486,R225,2023-05-24,Bangalore,1361.58,Debit Card,5,16
O2422,C429,R233,2024-07-09,Pune,122.32,UPI,2,53
O2423,C486,R207,2023-06-29,Pune,1294.26,Debit Card,4,16
O2424,C450,R337,2024-08-22,Pune,829.4,COD,1,53
O2425,C699,R247,2023-05-31,Mumbai,969.82,Net Banking,5,29
O2426,C210,R306,2024-08-24,Pune,227.92,COD,2,30
O2427,C264,R253,2024-06-27,Hyderabad,705.66,Net Banking,1,40
O2428,C247,R318,2023-11-05,Mumbai,418.22,UPI,2,22
O2429,C320,R342,2023-01-21,Chennai,455.92,UPI,5,30
O2430,C536,R280,2024-08-30,Mumbai,805.73,UPI,2,35
O2431,C193,R345,2024-05-19,Mumbai,1237.44,Credit Card,4,53
O2432,C805,R295,2023-04-22,Mumbai,1141.29,Credit Card,2,25
O2433,C348,R301,2024-02-02,Delhi,927.4,Net Banking,5,38
O2434,C233,R261,2024-08-22,Hyderabad,855.19,Debit Card,2,50
O2435,C662,R245,2023-08-13,Bangalore,698.23,Debit Card,1,32
O2436,C132,R286,2023-06-01,Pune,1461.79,Net Banking,1,37
O2437,C606,R298,2024-02-17,Mumbai,884.27,Credit Card,3,27
O2438,C676,R238,2023-04-03,Bangalore,455.55,COD,3,58
O2439,C274,R342,2024-05-03,Delhi,422.13,Net Banking,4,56
O2440,C135,R252,2024-04-24,Bangalore,955.89,Debit Card,1,53
O2441,C403,R279,2023-06-27,Mumbai,831.96,Net Banking,3,58
O2442,C184,R215,2024-07-24,Chennai,110.78,Net Banking,2,58
O2443,C196,R303,2024-04-26,Hyderabad,1262.09,UPI,4,59
O2444,C310,R269,2024-02-29,Bangalore,1085.77,Credit Card,5,15
O2445,C346,R340,2023-06-17,Mumbai,1026.56,UPI,3,21
O2446,C539,R307,2023-07-23,Mumbai,196.29,Credit Card,3,35
O2447,C664,R246,2023-03-09,Pune,606.88,Net Banking,1,30
O2448,C584,R208,2024-01-18,Chennai,1409.54,Credit Card,4,28
O2449,C219,R233,2023-12-10,Pune,1307.62,Debit Card,1,57
O2450,C241,R285,2023-03-03,Chennai,499.76,UPI,1,57
O2451,C812,R314,2024-09-26,Hyderabad,319.88,Net Banking,4,16
O2452,C560,R263,2024-07-15,Pune,728.72,Debit Card,2,45
O2453,C807,R233,2023-07-06,Hyderabad,598.16,Credit Card,3,53
O2454,C412,R211,2024-06-18,Delhi,1055.12,Credit Card,1,23
O2455,C598,R296,2024-04-18,Delhi,1453.01,Debit Card,3,55
O2456,C535,R320,2023-07-23,Chennai,608.2,Credit Card,4,28
O2457,C368,R340,2023-12-02,Chennai,187.11,UPI,2,24
O2458,C494,R286,2024-05-05,Pune,1356.66,COD,5,38
O2459,C515,R301,2023-04-06,Delhi,153.13,Credit Card,2,47
O2460,C266,R295,2023-11-15,Bangalore,1433.87,Net Banking,4,48
O2461,C365,R313,2023-03-19,Bangalore,1030.41,Credit Card,2,34
O2462,C744,R246,2024-06-30,Bangalore,1418.36,Net Banking,5,42
O2463,C838,R257,2023-03-21,Delhi,379.52,Credit Card,1,18
O2464,C400,R332,2024-03-12,Bangalore,156.98,Credit Card,2,48
O2465,C356,R320,2023-10-05,Hyderabad,783.49,Net Banking,4,18
O2466,C264,R317,2024-06-08,Mumbai,730.87,UPI,2,20
O2467,C664,R204,2024-08-14,Chennai,564.09,COD,5,36
O2468,C371,R295,2023-02-16,Pune,1440.72,COD,4,18
O2469,C890,R220,2024-07-19,Hyderabad,1251.62,UPI,2,19
O2470,C375,R327,2024-02-23,Bangalore,1026.21,Credit Card,4,25
O2471,C427,R323,2023-07-15,Mumbai,328.0,COD,5,59
O2472,C591,R345,2023-09-28,Pune,1128.05,UPI,1,49
O2473,C752,R220,2023-12-21,Hyderabad,1117.82,UPI,5,33
O2474,C494,R253,2023-03-29,Pune,695.1,COD,1,25
O2475,C457,R337,2023-11-09,Chennai,1394.7,Net Banking,3,25
O2476,C892,R303,2023-03-17,Delhi,333.77,Debit Card,5,41
O2477,C110,R310,2023-02-04,Bangalore,474.27,Net Banking,1,16
O2478,C825,R315,2024-07-12,Hyderabad,188.51,Credit Card,3,22
O2479,C220,R256,2024-06-30,Hyderabad,1213.63,Net Banking,3,48
O2480,C740,R327,2023-05-05,Mumbai,970.46,Debit Card,3,54
O2481,C603,R349,2024-09-27,Mumbai,540.92,Debit Card,4,34
O2482,C385,R319,2023-10-21,Mumbai,329.34,UPI,5,37
O2483,C809,R269,2023-10-05,Pune,156.21,Credit Card,5,29
O2484,C112,R294,2023-03-02,Bangalore,333.44,UPI,5,27
O2485,C289,R298,2023-02-24,Pune,734.6,Net Banking,5,45
O2486,C569,R241,2024-06-15,Bangalore,446.05,Net Banking,4,28
O2487,C392,R269,2024-05-09,Hyderabad,462.58,COD,5,15
O2488,C596,R201,2023-12-31,Pune,1325.81,UPI,1,41
O2489,C120,R344,2023-09-08,Pune,821.19,UPI,3,47
O2490,C196,R308,2024-05-17,Pune,1120.95,UPI,4,49
O2491,C201,R264,2024-08-06,Delhi,150.0,UPI,4,29
O2492,C261,R269,2024-01-25,Chennai,611.23,Debit Card,5,19
O2493,C486,R268,2024-06-09,Bangalore,770.84,COD,3,51
O2494,C715,R320,2023-03-16,Bangalore,360.98,Credit Card,1,18
O2495,C832,R308,2024-05-01,Pune,268.27,Credit Card,3,34
O2496,C784,R259,2023-05-24,Delhi,1318.43,Credit Card,2,53
O2497,C264,R292,2023-04-19,Pune,1415.2,Debit Card,3,36
O2498,C469,R211,2023-07-30,Bangalore,210.33,COD,1,38
O2499,C265,R302,2023-06-19,Chennai,588.63,COD,1,25
O2500,C320,R311,2023-06-27,Chennai,1441.6,Debit Card,1,20
O2501,C516,R264,2023-03-21,Hyderabad,216.43,UPI,4,41
O2502,C169,R247,2024-04-18,Delhi,1001.1,Net Banking,4,24
O2503,C282,R287,2024-04-13,Chennai,1461.11,UPI,2,53
O2504,C855,R261,2023-04-09,Delhi,1469.51,Credit Card,3,24
O2505,C492,R243,2024-01-05,Pune,759.71,UPI,5,40
O2506,C474,R346,2024-03-27,Hyderabad,327.85,Debit Card,2,51
O2507,C114,R335,2024-05-12,Bangalore,382.92,Credit Card,5,47
O2508,C305,R254,2024-02-29,Chennai,1345.44,Net Banking,5,22
O2509,C805,R307,2024-03-08,Chennai,1376.36,Credit Card,2,42
O2510,C234,R246,2023-12-29,Mumbai,951.03,UPI,3,50
O2511,C450,R201,2024-03-26,Bangalore,1172.65,COD,5,54
O2512,C114,R312,2024-05-20,Chennai,1135.9,COD,4,39
O2513,C501,R210,2023-01-06,Chennai,1026.55,COD,4,50
O2514,C119,R337,2024-07-28,Bangalore,1258.19,Credit Card,2,27
O2515,C773,R311,2023-02-17,Hyderabad,1059.57,COD,5,21
O2516,C776,R289,2024-08-20,Delhi,847.6,Debit Card,2,15
O2517,C742,R254,2024-01-06,Bangalore,431.74,Net Banking,4,23
O2518,C333,R347,2023-09-26,Delhi,1141.44,COD,2,42
O2519,C787,R216,2023-09-02,Hyderabad,762.81,Debit Card,5,50
O2520,C550,R267,2024-03-03,Hyderabad,512.71,Debit Card,5,44
O2521,C413,R332,2024-03-20,Pune,1222.72,Credit Card,4,23
O2522,C612,R251,2024-07-12,Mumbai,1075.4,Credit Card,1,44
O2523,C112,R337,2023-01-17,Hyderabad,1412.28,Net Banking,1,49
O2524,C215,R296,2023-05-14,Hyderabad,331.62,Net Banking,3,41
O2525,C707,R247,2024-02-08,Delhi,1008.86,UPI,4,43
O2526,C301,R228,2023-04-21,Hyderabad,441.94,Net Banking,3,19
O2527,C586,R226,2023-08-02,Bangalore,1365.02,Credit Card,4,15
O2528,C420,R345,2024-05-23,Pune,239.3,Debit Card,5,57
O2529,C799,R303,2023-08-19,Pune,1018.63,UPI,4,19
O2530,C864,R259,2024-06-27,Bangalore,1207.52,Net Banking,2,43
O2531,C816,R305,2024-02-16,Chennai,596.88,Debit Card,3,31
O2532,C327,R268,2023-09-08,Hyderabad,1435.79,Credit Card,4,51
O2533,C263,R313,2024-06-13,Mumbai,1291.02,COD,3,38
O2534,C496,R220,2023-08-03,Hyderabad,512.47,UPI,4,41
O2535,C106,R301,2023-11-01,Pune,110.56,Debit Card,1,23
O2536,C121,R330,2023-12-16,Mumbai,515.32,Credit Card,3,52
O2537,C558,R294,2023-04-13,Chennai,493.83,Credit Card,5,27
O2538,C530,R304,2023-08-13,Delhi,1345.95,UPI,5,40
O2539,C891,R324,2023-06-27,Delhi,1453.97,UPI,4,25
O2540,C266,R201,2023-12-13,Hyderabad,198.62,Net Banking,5,38
O2541,C314,R265,2023-08-08,Hyderabad,759.81,Net Banking,5,47
O2542,C195,R312,2023-06-10,Mumbai,867.66,UPI,3,20
O2543,C838,R241,2023-08-13,Mumbai,230.08,UPI,4,49
O2544,C734,R219,2023-01-26,Chennai,628.5,Debit Card,3,30
O2545,C774,R296,2023-07-12,Hyderabad,543.92,Net Banking,4,27
O2546,C828,R267,2024-05-12,Pune,850.48,Credit Card,5,58
O2547,C536,R274,2024-09-15,Delhi,1025.67,Net Banking,4,25
O2548,C482,R324,2023-04-26,Chennai,1084.88,Net Banking,4,37
O2549,C378,R246,2023-07-16,Mumbai,291.46,UPI,2,16
O2550,C583,R204,2024-09-01,Pune,1238.13,UPI,4,44
O2551,C486,R248,2024-08-05,Hyderabad,1049.96,Net Banking,2,33
O2552,C482,R323,2024-06-16,Bangalore,1344.7,COD,3,54
O2553,C855,R236,2023-10-14,Mumbai,729.07,COD,2,59
O2554,C888,R345,2024-07-30,Chennai,1351.45,Net Banking,3,29
O2555,C748,R218,2023-12-22,Bangalore,1312.08,COD,4,56
O2556,C718,R239,2024-02-02,Pune,713.77,Net Banking,3,47
O2557,C665,R216,2023-03-17,Delhi,633.6,UPI,5,58
O2558,C238,R298,2024-06-07,Pune,1405.94,UPI,4,55
O2559,C158,R292,2024-01-11,Delhi,1101.23,UPI,2,19
O2560,C671,R241,2023-04-11,Pune,1399.54,Credit Card,1,36
O2561,C699,R322,2024-01-20,Mumbai,1215.76,UPI,4,41
O2562,C141,R306,2023-08-21,Mumbai,953.02,UPI,5,49
O2563,C846,R271,2023-10-04,Chennai,262.19,Net Banking,3,33
O2564,C183,R264,2023-04-20,Bangalore,508.07,COD,2,53
O2565,C335,R308,2023-09-04,Pune,1456.38,COD,2,21
O2566,C659,R252,2024-07-29,Pune,547.19,UPI,5,53
O2567,C240,R334,2024-08-13,Bangalore,230.56,UPI,5,48
O2568,C156,R332,2023-12-27,Hyderabad,1090.57,UPI,4,48
O2569,C378,R223,2023-10-03,Chennai,1127.61,Net Banking,1,41
O2570,C725,R227,2023-12-02,Pune,499.64,Net Banking,1,58
O2571,C450,R261,2024-03-05,Chennai,516.74,Net Banking,3,19
O2572,C640,R216,2024-07-25,Pune,756.45,COD,2,18
O2573,C576,R219,2024-03-24,Pune,130.5,Credit Card,4,21
O2574,C119,R202,2023-12-03,Hyderabad,1205.05,COD,2,17
O2575,C890,R342,2024-02-19,Mumbai,543.92,Net Banking,4,35
O2576,C134,R250,2024-09-26,Chennai,1295.27,Debit Card,5,48
O2577,C873,R335,2024-03-28,Bangalore,1223.68,Credit Card,3,23
O2578,C554,R340,2023-12-29,Chennai,1025.96,UPI,5,34
O2579,C871,R202,2023-04-06,Hyderabad,554.82,COD,2,54
O2580,C196,R272,2024-07-02,Delhi,822.84,Credit Card,3,26
O2581,C511,R304,2024-03-08,Delhi,722.76,Debit Card,4,53
O2582,C240,R317,2023-09-11,Hyderabad,574.43,Credit Card,4,42
O2583,C151,R233,2023-07-19,Hyderabad,1287.39,COD,3,47
O2584,C601,R336,2023-08-21,Mumbai,776.91,Net Banking,5,24
O2585,C268,R261,2023-02-17,Chennai,1265.81,UPI,3,25
O2586,C583,R319,2023-08-22,Chennai,247.31,Net Banking,5,21
O2587,C193,R314,2024-05-03,Delhi,297.43,Net Banking,3,32
O2588,C380,R212,2024-10-01,Bangalore,1468.25,COD,5,33
O2589,C739,R268,2023-12-28,Chennai,922.88,Net Banking,1,28
O2590,C469,R276,2024-04-28,Pune,813.68,Net Banking,3,31
O2591,C613,R200,2023-09-10,Pune,832.42,COD,5,37
O2592,C637,R288,2023-01-25,Mumbai,401.38,COD,2,33
O2593,C789,R246,2023-07-31,Mumbai,1106.19,Debit Card,2,59
O2594,C374,R203,2024-09-13,Delhi,218.69,Net Banking,3,17
O2595,C670,R209,2024-06-01,Bangalore,902.65,Credit Card,3,48
O2596,C870,R227,2024-01-13,Bangalore,899.08,UPI,4,39
O2597,C699,R320,2023-03-16,Hyderabad,1379.86,UPI,5,55
O2598,C511,R325,2024-03-10,Mumbai,836.66,COD,3,45
O2599,C615,R333,2023-09-20,Chennai,291.89,COD,2,53
O2600,C703,R339,2023-06-18,Pune,901.85,Debit Card,2,28
O2601,C597,R261,2023-12-04,Chennai,227.86,Net Banking,2,51
O2602,C116,R266,2023-11-18,Pune,385.31,COD,5,34
O2603,C264,R273,2024-02-17,Delhi,143.55,COD,1,46
O2604,C764,R294,2023-11-06,Pune,818.61,UPI,3,47
O2605,C328,R342,2023-04-08,Chennai,218.35,Net Banking,1,45
O2606,C699,R235,2023-06-01,Chennai,757.15,Debit Card,5,21
O2607,C413,R341,2023-10-05,Bangalore,1406.12,COD,3,19
O2608,C532,R311,2023-04-04,Bangalore,1107.67,COD,4,18
O2609,C169,R330,2023-04-22,Mumbai,208.38,COD,3,25
O2610,C247,R312,2023-06-17,Chennai,413.89,UPI,3,33
O2611,C868,R309,2024-09-23,Delhi,1043.13,COD,3,52
O2612,C824,R313,2024-06-18,Pune,1352.58,COD,3,34
O2613,C640,R266,2023-05-11,Mumbai,146.09,UPI,3,41
O2614,C486,R325,2023-09-24,Hyderabad,1237.43,COD,5,43
O2615,C662,R285,2023-10-21,Hyderabad,886.54,Net Banking,3,32
O2616,C603,R218,2024-03-17,Pune,864.53,Net Banking,5,51
O2617,C569,R268,2024-02-24,Pune,1440.94,UPI,3,39
O2618,C158,R209,2024-08-10,Pune,1146.7,Net Banking,3,34
O2619,C619,R340,2023-03-11,Bangalore,1290.17,Debit Card,5,20
O2620,C725,R327,2024-05-16,Pune,595.59,COD,3,50
O2621,C891,R298,2023-11-14,Hyderabad,876.11,Debit Card,2,29
O2622,C112,R231,2023-03-05,Pune,961.57,Net Banking,3,32
O2623,C699,R311,2023-01-13,Chennai,550.22,UPI,4,52
O2624,C572,R223,2024-01-31,Delhi,898.35,UPI,5,39
O2625,C467,R234,2024-04-05,Hyderabad,431.32,Debit Card,3,34
O2626,C201,R282,2024-06-07,Delhi,300.73,Net Banking,3,36
O2627,C442,R269,2024-06-06,Hyderabad,623.56,COD,5,26
O2628,C396,R308,2023-06-16,Mumbai,1135.01,Net Banking,1,55
O2629,C352,R298,2024-08-18,Chennai,1382.66,Net Banking,2,54
O2630,C699,R232,2024-06-26,Hyderabad,740.8,UPI,2,47
O2631,C677,R255,2024-02-04,Chennai,999.95,Credit Card,3,43
O2632,C583,R346,2023-01-15,Hyderabad,244.25,COD,5,16
O2633,C856,R211,2023-07-24,Delhi,1366.25,COD,4,40
O2634,C391,R210,2024-07-10,Delhi,896.05,UPI,3,46
O2635,C301,R269,2023-08-11,Hyderabad,1192.47,Net Banking,2,17
O2636,C643,R339,2023-08-05,Hyderabad,1212.22,UPI,3,44
O2637,C265,R240,2024-06-09,Bangalore,459.07,Net Banking,5,33
O2638,C365,R305,2024-09-05,Chennai,840.84,Credit Card,4,24
O2639,C288,R202,2023-02-22,Chennai,1444.67,Credit Card,1,39
O2640,C169,R202,2023-12-28,Chennai,225.49,Debit Card,4,33
O2641,C780,R283,2024-09-30,Chennai,1056.27,Net Banking,3,57
O2642,C310,R306,2023-04-02,Mumbai,1447.17,UPI,2,35
O2643,C494,R333,2024-05-29,Mumbai,520.81,UPI,5,20
O2644,C136,R219,2023-07-25,Pune,1306.03,UPI,3,28
O2645,C677,R338,2023-06-24,Hyderabad,1407.12,Debit Card,1,22
O2646,C378,R295,2024-08-08,Hyderabad,1145.92,COD,5,16
O2647,C709,R323,2023-04-19,Hyderabad,423.86,UPI,5,32
O2648,C448,R220,2024-03-20,Hyderabad,567.6,Credit Card,5,36
O2649,C264,R313,2023-05-31,Chennai,150.13,UPI,3,44
O2650,C524,R212,2023-12-11,Chennai,1264.03,UPI,1,50
O2651,C204,R285,2024-04-26,Mumbai,1289.46,UPI,3,42
O2652,C469,R234,2024-04-23,Delhi,985.79,COD,5,49
O2653,C366,R246,2024-04-19,Bangalore,593.54,UPI,5,16
O2654,C835,R348,2023-06-23,Chennai,207.54,COD,2,50
O2655,C161,R345,2024-05-15,Chennai,1154.28,COD,4,32
O2656,C674,R324,2023-11-27,Chennai,1117.14,Debit Card,3,57
O2657,C251,R309,2024-09-10,Delhi,1377.64,Credit Card,1,23
O2658,C368,R236,2023-10-11,Delhi,1122.74,UPI,5,42
O2659,C451,R220,2023-05-28,Mumbai,1260.17,UPI,3,22
O2660,C833,R213,2023-08-11,Chennai,1144.34,UPI,4,22
O2661,C300,R290,2023-10-11,Bangalore,982.96,COD,3,19
O2662,C183,R259,2024-10-03,Hyderabad,697.75,Net Banking,4,27
O2663,C368,R323,2024-01-19,Chennai,1362.96,Credit Card,3,21
O2664,C187,R222,2024-04-26,Mumbai,1011.36,UPI,2,35
O2665,C202,R310,2023-01-16,Mumbai,657.7,Net Banking,3,43
O2666,C573,R323,2023-12-29,Bangalore,216.86,Net Banking,2,51
O2667,C161,R229,2023-03-01,Pune,506.99,Net Banking,4,59
O2668,C125,R314,2023-08-15,Mumbai,861.22,Credit Card,5,28
